"pairId:INTEGER","amzn.id:INTEGER","bnn.id:INTEGER","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication_date:TEXT","bnn.Pages:INTEGER","label:INTEGER"
"511","1858","166","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118575048","Mastering AutoCAD 2014 and AutoCAD LT 2014: Autodesk Official Press","George Omura","36.44","Wiley","07/01/2013","1248","0"
"512","1858","188","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118575109","AutoCAD 2014 and AutoCAD LT 2014: No Experience Required: Autodesk Official Press","Donnie Gladfelter","25.24","Wiley","07/29/2013","1104","0"
"513","1858","224","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118575208","Autodesk Inventor 2014 Essentials: Autodesk Official Press","Thom Tremblay","32.14","Wiley","07/29/2013","416","0"
"514","1858","671","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118568118","Advanced Aircraft Design: Conceptual Design, Technology and Optimization of Subsonic Civil Airplanes","Egbert Torenbeek","102.96","Wiley","07/15/2013","436","0"
"515","1858","993","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118607787","Starting an Online Business For Dummies","Greg Holden","20.09","Wiley","07/10/2013","456","0"
"516","1858","1909","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118554807","Blog Design For Dummies","Melissa Culbertson","19.57","Wiley","07/15/2013","352","0"
"517","1858","2166","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118653746","Teach Yourself VISUALLY Complete Excel","Paul McFedries","25.2","Wiley","07/22/2013","600","0"
"518","1858","2945","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118549360","Exploring Arduino: Tools and Techniques for Engineering Wizardry","Jeremy Blum","23.09","Wiley","07/22/2013","384","0"
"519","1858","2984","9781118645215","Lightroom 5: Streamlining Your Digital Photography Process","Nat Coalson","28.58","Wiley","07/29/2013","512","9781118639566","Photoshop CC Digital Classroom","Jennifer Smith","34.54","Wiley","07/15/2013","448","0"
"520","1876","686","9780321822437","Adobe After Effects CS6 Classroom in a Book","Adobe Creative Team","38.44","Adobe Press","06/25/2012","416","9780321822444","Adobe Fireworks CS6 Classroom in a Book","Adobe Creative Team","34.69","Adobe Press","06/28/2012","352","0"
"521","1901","1009","9780670025602","More Awesome Than Money: Four Boys and Their Heroic Quest to Save Your Privacy from Facebook","Jim Dwyer","20.93","Viking Adult","10/16/2014","384","9780525427247","First Impressions: A Novel of Old Books, Unexpected Love, and Jane Austen","Charlie Lovett","19.45","Viking Adult","10/16/2014","320","0"
"522","1901","1288","9780670025602","More Awesome Than Money: Four Boys and Their Heroic Quest to Save Your Privacy from Facebook","Jim Dwyer","20.93","Viking Adult","10/16/2014","384","9780525427919","Wait for Signs: Twelve Longmire Stories","Craig Johnson","17.19","Viking Adult","10/21/2014","192","0"
"523","1901","1751","9780670025602","More Awesome Than Money: Four Boys and Their Heroic Quest to Save Your Privacy from Facebook","Jim Dwyer","20.93","Viking Adult","10/16/2014","384","9780670026067","The Republic of Imagination: America in Three Books","Azar Nafisi","20.99","Viking Adult","10/21/2014","352","0"
"524","1916","2145","9780735662681","CompTIA A+ Training Kit (Exam 220-801 and Exam 220-802) (Microsoft Press Training Kit)","Darril Gibson","43.4","Microsoft Press","01/01/2013","1024","9780735669123","Microsoft Word 2013 Step by Step","Joan Lambert","18.88","Microsoft Press","01/31/2013","576","0"
"525","1918","375","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118289402","Group Policy: Fundamentals, Security, and the Managed Desktop","Jeremy Moskowitz","33.52","Wiley","01/04/2013","912","0"
"526","1918","772","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118314456","Professional Visual Basic 2012 and .NET 4.5 Programming","Bill Sheldon","44.09","Wiley","01/04/2013","912","0"
"527","1918","931","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118519653","Balanced Scorecards and Operational Dashboards with Microsoft Excel","Ron Person","33.57","Wiley","01/14/2013","480","0"
"528","1918","1678","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9783527411870","Renewable Energy - Sustainable Energy Concepts for the Energy Change","Roland Wengenmayr (Editor)","0.0","Wiley","01/14/2013","170","0"
"529","1918","2077","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118301302","You Should Test That: Conversion Optimization for More Leads, Sales and Profit or The Art and Science of Optimized Marketing","Chris Goward","21.31","Wiley","01/14/2013","360","0"
"530","1918","2119","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118342367","Spacecraft Dynamics and Control: An Introduction","Anton H. de Ruiter","0.0","Wiley","01/29/2013","588","0"
"531","1918","2139","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118407943","iPhone 5 All-in-One For Dummies","Joe Hutsko","23.88","Wiley","01/29/2013","544","0"
"532","1918","2224","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118375389","iPad in Education For Dummies","S. Gliksman","17.07","Wiley","01/22/2013","400","0"
"533","1918","2381","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9780470667095","Control of Power Inverters in Renewable Energy and Smart Grid Integration","Qing-Chang Zhong","99.4","Wiley","01/22/2013","438","0"
"534","1918","2818","9781118357040","Information Technology for Management: Advancing Sustainable, Profitable Business Growth","Efraim Turban","170.56","Wiley","01/14/2013","480","9781118147603","Big Data, Big Analytics: Emerging Business Intelligence and Analytic Trends for Today's Businesses","Michael Minelli","35.87","Wiley","01/29/2013","224","0"
"535","1922","77","9781118751251","Adventures In Raspberry Pi","Carrie Anne Philbin","16.32","Wiley","01/07/2014","256","9781118779606","Day Trading For Dummies","Ann C. Logue","16.59","Wiley","01/28/2014","360","0"
"536","1922","798","9781118751251","Adventures In Raspberry Pi","Carrie Anne Philbin","16.32","Wiley","01/07/2014","256","9781118617618","Architecting the Cloud: Design Decisions for Cloud Computing Service Models (SaaS, PaaS, and IaaS)","Michael J. Kavis","35.53","Wiley","01/28/2014","224","0"
"537","1922","846","9781118751251","Adventures In Raspberry Pi","Carrie Anne Philbin","16.32","Wiley","01/07/2014","256","9781118855324","Kindle Paperwhite For Dummies","Leslie H. Nicoll","10.64","Wiley","01/28/2014","208","0"
"538","1922","857","9781118751251","Adventures In Raspberry Pi","Carrie Anne Philbin","16.32","Wiley","01/07/2014","256","9781118789810","CCNA Routing and Switching Review Guide: Exams 100-101, 200-101, and 200-120","Todd Lammle","19.94","Wiley","01/13/2014","528","0"
"539","1922","1955","9781118751251","Adventures In Raspberry Pi","Carrie Anne Philbin","16.32","Wiley","01/07/2014","256","9781118423868","Advanced Composite Materials for Automotive Applications: Structural Integrity and Crashworthiness","Ahmed Elmarakbi","117.89","Wiley","01/07/2014","470","0"
"540","1924","57","9780470531082","Digital Design with RTL Design, VHDL, and Verilog","Frank Vahid","191.88","Wiley","03/09/2010","592","9780470497425","Local Online Advertising For Dummies","Court Cunningham","18.04","Wiley","03/29/2010","384","0"
"541","1924","564","9780470531082","Digital Design with RTL Design, VHDL, and Verilog","Frank Vahid","191.88","Wiley","03/09/2010","592","9780470638019","Audel Millwright's and Mechanic's Guide (Audel Technical Trades Series)","Thomas B. Davis","0.0","Wiley","03/22/2010","1123","0"
"542","1924","1057","9780470531082","Digital Design with RTL Design, VHDL, and Verilog","Frank Vahid","191.88","Wiley","03/09/2010","592","9780470565520","Professional Android 2 Application Development","Reto Meier","32.7","Wiley","03/01/2010","576","0"
"543","1924","1969","9780470531082","Digital Design with RTL Design, VHDL, and Verilog","Frank Vahid","191.88","Wiley","03/09/2010","592","9780470502204","Professional ASP.NET 4 in C# and VB","Bill Evjen","43.34","Wiley","03/08/2010","1536","0"
"544","1926","645","9780321908452","The Digital Print: Preparing Images in Lightroom and Photoshop for Printing","Jeff Schewe","31.14","Peachpit Press","08/2013","336","9780321928832","HTML and CSS: Visual QuickStart Guide","Elizabeth Castro","24.29","Peachpit Press","08/23/2013","576","0"
"545","1926","930","9780321908452","The Digital Print: Preparing Images in Lightroom and Photoshop for Printing","Jeff Schewe","31.14","Peachpit Press","08/2013","336","9780321929570","InDesign CC: Visual QuickStart Guide","Sandee Cohen","26.32","Peachpit Press","08/08/2013","528","0"
"546","1926","1406","9780321908452","The Digital Print: Preparing Images in Lightroom and Photoshop for Printing","Jeff Schewe","31.14","Peachpit Press","08/2013","336","9780321930712","Real World Adobe InDesign CC","Olav Martin Kvern","59.99","Peachpit Press","08/01/2013","827","0"
"547","1933","275","9780133953558","Pet Photography: From Snapshots to Great Shots","Alan Hess","17.75","Peachpit Press","10/03/2014","240","9780133987034","Illustrator CC: Visual QuickStart Guide (2014 release)","Elaine Weinmann","28.65","Peachpit Press","10/03/2014","480","0"
"548","1948","226","9781285168449","Microsoft Excel 2013: Complete (Shelly Cashman)","Joy L. Starks","103.48","Cengage Learning","08/19/2013","592","9781285167725","Microsoft Word 2013: Complete","Misty E. Vermaat","0.0","Cengage Learning","08/28/2013","648","0"
"549","1948","756","9781285168449","Microsoft Excel 2013: Complete (Shelly Cashman)","Joy L. Starks","103.48","Cengage Learning","08/19/2013","592","9781285169071","Microsoft Access 2013: Complete","Philip J. Pratt","0.0","Cengage Learning","08/06/2013","600","0"
"550","1948","2821","9781285168449","Microsoft Excel 2013: Complete (Shelly Cashman)","Joy L. Starks","103.48","Cengage Learning","08/19/2013","592","9781285075990","Practical Microsoft Office 2013 (with CD-ROM)","June Jamrich Parsons","0.0","Cengage Learning","08/23/2013","272","0"
"551","1953","399","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9780470927533","Mobile Device Security For Dummies","Rich Campagna","24.39","Wiley","08/09/2011","312","0"
"552","1953","474","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9781118118191","Nikon D5100 For Dummies","Julie Adair King","20.89","Wiley","08/02/2011","368","0"
"553","1953","541","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9780470891919","Nanotechnology For Dummies","Earl Boysen","15.55","Wiley","08/09/2011","360","0"
"554","1953","1005","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9780470745632","Advanced Control of Aircraft, Spacecraft and Rockets","Ashish Tewari","88.17","Wiley","08/30/2011","454","0"
"555","1953","1869","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9780470747735","Hybrid Electric Vehicles: Principles and Applications with Practical Perspectives","Chris Mi","0.0","Wiley","08/23/2011","468","0"
"556","1953","2904","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9781118016770","AutoCAD 2012 and AutoCAD LT 2012: No Experience Required","Donnie Gladfelter","27.8","Wiley","08/02/2011","1080","0"
"557","1953","2937","9781118086834","Business Data Communications and Networking","Jerry FitzGerald","55.18","Wiley","08/23/2011","608","9781118016862","Microsoft Windows Server Administration Essentials","Tom Carpenter","25.28","Wiley","08/30/2011","400","0"
"558","1954","1994","9780735666993","Microsoft SharePoint 2013 Inside Out","Darvish Shadravan","33.38","Microsoft Press","06/25/2013","904","9780735669062","Microsoft Office Inside Out: 2013 Edition","Carl Siechert","36.11","Microsoft Press","06/07/2013","912","0"
"559","1960","644","9780470666852","Smashing UX Design: Foundations for Designing Online User Experiences","Jesmond Allen","29.24","Wiley","06/18/2012","446","9781118101117","Professional Microsoft SQL Server 2012 Reporting Services","Paul Turley","36.41","Wiley","06/05/2012","912","0"
"560","1960","796","9780470666852","Smashing UX Design: Foundations for Designing Online User Experiences","Jesmond Allen","29.24","Wiley","06/18/2012","446","9781118281741","AutoCAD 2013: No Experience Required","Donnie Gladfelter","34.12","Wiley","06/19/2012","1104","0"
"561","1960","1303","9780470666852","Smashing UX Design: Foundations for Designing Online User Experiences","Jesmond Allen","29.24","Wiley","06/18/2012","446","9783527320806","Electrospinning: Materials, Processing, and Applications","Joachim H. Wendorff","0.0","Wiley","06/05/2012","254","0"
"562","1960","2419","9780470666852","Smashing UX Design: Foundations for Designing Online User Experiences","Jesmond Allen","29.24","Wiley","06/18/2012","446","9781118244807","AutoCAD Civil 3D 2013 Essentials","Eric Chappell","36.18","Wiley","06/05/2012","400","0"
"563","1960","2582","9780470666852","Smashing UX Design: Foundations for Designing Online User Experiences","Jesmond Allen","29.24","Wiley","06/18/2012","446","9781118130582","Mastering Autodesk Maya 2013","Todd Palamar","47.95","Wiley","06/19/2012","1008","0"
"564","1960","2933","9780470666852","Smashing UX Design: Foundations for Designing Online User Experiences","Jesmond Allen","29.24","Wiley","06/18/2012","446","9781118164303","Beginning R: The Statistical Programming Language","Mark Gardener","21.96","Wiley","06/13/2012","504","0"
"565","1960","3131","9780470666852","Smashing UX Design: Foundations for Designing Online User Experiences","Jesmond Allen","29.24","Wiley","06/18/2012","446","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.12","Wiley","06/13/2012","448","0"
"566","1960","3174","9780470666852","Smashing UX Design: Foundations for Designing Online User Experiences","Jesmond Allen","29.24","Wiley","06/18/2012","446","9781118336991","Word 2010 eLearning Kit For Dummies","Faithe Wempen","23.91","Wiley","06/13/2012","352","0"
"567","1967","284","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9781118329580","Windows For Tablets For Dummies","Andy Rathbone","15.6","Wiley","04/01/2013","312","0"
"568","1967","527","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9781118543191","Android Tablets For Dummies","Dan Gookin","18.49","Wiley","04/29/2013","320","0"
"569","1967","1468","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9780470751848","Radio Propagation Measurement and Channel Modelling","Sana Salous","102.72","Wiley","04/22/2013","422","0"
"570","1967","1658","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9781118554210","Raspberry Pi For Dummies","Sean McManus","15.24","Wiley","04/15/2013","432","0"
"571","1967","1812","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9781118505427","Excel 2013 Simplified","Paul McFedries","18.18","Wiley","04/01/2013","288","0"
"572","1967","3025","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9781118213704","PHP, MySQL, JavaScript & HTML5 All-in-One For Dummies","Steve Suehring","26.87","Wiley","04/01/2013","720","0"
"573","1967","3164","9781118290149","The SketchUp Workflow for Architecture: Modeling Buildings, Visualizing Design, and Creating Construction Documents with SketchUp Pro and LayOut","Michael Brightman","37.21","Wiley","04/22/2013","400","9781118517192","Macs For Dummies","Edward C. Baig","16.68","Wiley","04/01/2013","456","0"
"574","1975","928","9781111138219","Principles of Information Security","Michael E. Whitman","133.83","Cengage Learning","01/01/2011","656","9781111530532","Java Programming: From Problem Analysis to Program Design","D. S. Malik","0.0","Cengage Learning","01/26/2011","1072","0"
"575","1978","2053","9780470944882","Visualize This: The FlowingData Guide to Design, Visualization, and Statistics","Nathan Yau","25.97","Wiley","07/20/2011","384","9780470633526","Nikon D5100 Digital Field Guide","J. Dennis Thomas","13.79","Wiley","07/19/2011","272","0"
"576","1978","2094","9780470944882","Visualize This: The FlowingData Guide to Design, Visualization, and Statistics","Nathan Yau","25.97","Wiley","07/20/2011","384","9781118088357","Motorola XOOM For Dummies","Andy Rathbone","18.49","Wiley","07/05/2011","336","0"
"577","1978","3053","9780470944882","Visualize This: The FlowingData Guide to Design, Visualization, and Statistics","Nathan Yau","25.97","Wiley","07/20/2011","384","9781118014745","CompTIA Security+ Deluxe Study Guide: Exam SY0-301","Emmett Dulaney","0.0","Wiley","07/05/2011","696","0"
"578","2011","2700","9780321968708","Photoshop for Lightroom Users (Digital Photography Courses)","Scott Kelby","25.28","New Riders","12/29/2013","192","9780321934048","Adventures in Experience Design","Carolyn Chandler","22.19","New Riders","12/25/2013","168","0"
"579","2022","1131","9780735669413","Microsoft Office Professional 2013 Step by Step","Beth Melton","27.87","Microsoft Press","05/25/2013","1216","9780735667006","Microsoft SharePoint 2013 Plain & Simple","Johnathan Lightfoot","20.72","Microsoft Press","05/31/2013","464","0"
"580","2036","1133","9780321815385","A Project Guide to UX Design: For user experience designers in the field or in the making (2nd Edition) (Voices That Matter)","Russ Unger","25.07","New Riders","03/19/2012","360","9780321815361","Managing Enterprise Content: A Unified Content Strategy","Ann Rockley","32.46","New Riders","03/01/2012","384","0"
"581","2038","1438","9780470133125","Microsoft Project 13","Microsoft Official Academic Course","99.75","Wiley","10/28/2013","353","9781118692905","iPhone For Seniors For Dummies","Nancy C. Muir","14.86","Wiley","10/28/2013","448","0"
"582","2038","1947","9780470133125","Microsoft Project 13","Microsoft Official Academic Course","99.75","Wiley","10/28/2013","353","9781118677797","iPhone 5S and iPhone 5C Portable Genius","Paul McFedries","16.31","Wiley","10/21/2013","352","0"
"583","2038","2143","9780470133125","Microsoft Project 13","Microsoft Official Academic Course","99.75","Wiley","10/28/2013","353","9781118711057","Laptops For Seniors For Dummies","Nancy C. Muir","15.29","Wiley","10/14/2013","480","0"
"584","2038","2172","9780470133125","Microsoft Project 13","Microsoft Official Academic Course","99.75","Wiley","10/28/2013","353","9781118227787","Guide to US Food Laws and Regulations","Patricia A. Curtis","79.48","Wiley","10/07/2013","344","0"
"585","2038","2253","9780470133125","Microsoft Project 13","Microsoft Official Academic Course","99.75","Wiley","10/28/2013","353","9781118678565","Job Searching with Social Media For Dummies","Joshua Waldman","13.32","Wiley","10/07/2013","384","0"
"586","2038","2895","9780470133125","Microsoft Project 13","Microsoft Official Academic Course","99.75","Wiley","10/28/2013","353","9781118737637","Beginning Programming with C For Dummies","Dan Gookin","21.19","Wiley","10/28/2013","456","0"
"587","2041","2728","9781422103326","Competing on Analytics: The New Science of Winning","Thomas H. Davenport","18.8","Harvard Business Review Press","03/06/2007","240","9781422103326","Competing on Analytics: The New Science of Winning","Thomas H. Davenport","0.0","Harvard Business Review Press","03/06/2007","240","1"
"588","2043","2647","9781590596159","The Game Maker's Apprentice: Game Development for Beginners","Jacob Habgood","22.59","Apress","07/09/2006","336","9781590596159","The Game Maker's Apprentice: Game Development for Beginners","Jacob Habgood","0.0","Apress","07/10/2006","336","1"
"589","2051","3152","9781285093284","Microsoft Access 2013: Illustrated Introductory","Lisa Friedrichsen","56.24","Cengage Learning","05/09/2013","280","9781285093284","Microsoft Access 2013: Illustrated Introductory","Lisa Friedrichsen","0.0","Cengage Learning","05/16/2013","280","1"
"590","2059","602","9781133526551","Teachers Discovering Computers: Integrating Technology in a Connected World (Shelly Cashman)","Gary B. Shelly","160.92","Cengage Learning","11/16/2011","512","9781133526551","Teachers Discovering Computers: Integrating Technology in a Connected World","Gary B. Shelly","0.0","Cengage Learning","11/16/2011","512","1"
"591","2068","1348","9780538747158","Microsoft Office 2010: Illustrated Introductory, First Course","Elizabeth Eisner Reding","145.26","Cengage Learning","07/27/2010","688","9780538748223","Microsoft Office Word 2010: Illustrated Brief","Jennifer Duffy","0.0","Cengage Learning","07/27/2010","152","0"
"592","2079","644","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.13","Wiley","06/13/2012","448","9781118101117","Professional Microsoft SQL Server 2012 Reporting Services","Paul Turley","36.41","Wiley","06/05/2012","912","0"
"593","2079","796","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.13","Wiley","06/13/2012","448","9781118281741","AutoCAD 2013: No Experience Required","Donnie Gladfelter","34.12","Wiley","06/19/2012","1104","0"
"594","2079","1303","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.13","Wiley","06/13/2012","448","9783527320806","Electrospinning: Materials, Processing, and Applications","Joachim H. Wendorff","0.0","Wiley","06/05/2012","254","0"
"595","2079","2419","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.13","Wiley","06/13/2012","448","9781118244807","AutoCAD Civil 3D 2013 Essentials","Eric Chappell","36.18","Wiley","06/05/2012","400","0"
"596","2079","2582","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.13","Wiley","06/13/2012","448","9781118130582","Mastering Autodesk Maya 2013","Todd Palamar","47.95","Wiley","06/19/2012","1008","0"
"597","2079","2933","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.13","Wiley","06/13/2012","448","9781118164303","Beginning R: The Statistical Programming Language","Mark Gardener","21.96","Wiley","06/13/2012","504","0"
"598","2079","3131","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.13","Wiley","06/13/2012","448","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.12","Wiley","06/13/2012","448","1"
"599","2079","3174","9781118123898","Adobe Photoshop CS6 Digital Classroom","Jennifer Smith","33.13","Wiley","06/13/2012","448","9781118336991","Word 2010 eLearning Kit For Dummies","Faithe Wempen","23.91","Wiley","06/13/2012","352","0"
"600","2088","3087","9781285089454","Using Quickbooks Accountant 2013 (with CD-ROM and Data File CD-ROM)","Glenn Owen","144.32","Cengage Learning","07/30/2013","432","9781285093123","Microsoft Word 2013: Illustrated Introductory","Jennifer Duffy","0.0","Cengage Learning","07/23/2013","264","0"
"601","2090","654","9781285062297","Management of Information Security","Michael E. Whitman","117.73","Cengage Learning","10/07/2013","592","9781285062297","Management of Information Security","Michael E. Whitman","0.0","Cengage Learning","10/18/2013","592","1"
"602","2095","726","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781119944539","Introduction to Tribology","Bharat Bhushan","136.04","Wiley","03/25/2013","738","0"
"603","2095","778","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781118486498","Windows Server 2012 Hyper-V Installation and Configuration Guide","Aidan Finn","37.58","Wiley","03/25/2013","600","0"
"604","2095","1006","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781118517680","Teach Yourself VISUALLY Office 2013","Elaine Marmel","17.84","Wiley","03/18/2013","448","0"
"605","2095","2704","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781118394151","Android Design Patterns: Interaction Design Solutions for Developers","Greg Nudelman","29.04","Wiley","03/11/2013","456","0"
"606","2095","3187","9781118508404","Solidworks 2013 Bible","Matt Lombard","36.37","Wiley","03/11/2013","1296","9781118510421","Teach Yourself VISUALLY PowerPoint 2013","William Wood","19.78","Wiley","03/18/2013","352","0"
"607","2098","216","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118511886","Electrical Overstress (EOS): Devices, Circuits and Systems","Steven H. Voldman","89.83","Wiley","11/11/2013","368","0"
"608","2098","981","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118691816","OS X Mavericks All-in-One For Dummies","Mark L. Chambers","25.42","Wiley","11/11/2013","792","0"
"609","2098","1413","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118643693","Photoshop CC Bible","Lisa DaNae Dayley","33.52","Wiley","11/04/2013","1152","0"
"610","2098","1844","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118751251","Adventures In Raspberry Pi","Carrie Anne Philbin","16.15","Wiley","11/25/2013","256","0"
"611","2098","1853","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118677766","MacBook Pro Portable Genius","Galen Gruman","20.56","Wiley","11/11/2013","416","0"
"612","2098","2680","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118556832","Mastering Microsoft Exchange Server 2013","David Elfassy","38.26","Wiley","11/18/2013","816","0"
"613","2098","2699","9781118717370","Android Programming: Pushing the Limits","Erik Hellman","32.17","Wiley","11/04/2013","432","9781118745311","Oracle 12c For Dummies","Chris Ruel","24.43","Wiley","11/18/2013","432","0"
"614","2109","2700","9780321947802","The Photoshop Elements 12 Book for Digital Photographers (Voices That Matter)","Scott Kelby","32.38","New Riders","12/27/2013","456","9780321934048","Adventures in Experience Design","Carolyn Chandler","22.19","New Riders","12/25/2013","168","0"
"615","2122","1570","9780321701763","Adobe Photoshop CS5 Classroom in a Book","Adobe Creative Team","34.35","Adobe Press","06/06/2010","464","9780321701787","Adobe Illustrator CS5 Classroom in a Book","Adobe Creative Team","0.0","Adobe Press","06/10/2010","463","0"
"616","2122","1578","9780321701763","Adobe Photoshop CS5 Classroom in a Book","Adobe Creative Team","34.35","Adobe Press","06/06/2010","464","9780321701800","Adobe Flash Professional CS5 Classroom in a Book","Adobe Creative Team","0.0","Adobe Press","06/02/2010","375","0"
"617","2123","581","9781118795484","Raspberry Pi User Guide","Gareth Halfacree","15.92","Wiley","12/04/2013","312","9781118289389","HTML5 and CSS3 All-in-One For Dummies","Andy Harris","24.98","Wiley","12/16/2013","1104","0"
"618","2123","675","9781118795484","Raspberry Pi User Guide","Gareth Halfacree","15.92","Wiley","12/04/2013","312","9781118772942","Samsung Galaxy Tabs For Dummies","Dan Gookin","15.72","Wiley","12/31/2013","320","0"
"619","2123","816","9781118795484","Raspberry Pi User Guide","Gareth Halfacree","15.92","Wiley","12/04/2013","312","9781118789704","CCNA Routing and Switching Deluxe Study Guide: Exams 100-101, 200-101, and 200-120","Todd Lammle","61.83","Wiley","12/23/2013","1176","0"
"620","2123","1475","9781118795484","Raspberry Pi User Guide","Gareth Halfacree","15.92","Wiley","12/04/2013","312","9781118307984","Aerospace Propulsion","T. W. Lee","0.0","Wiley","12/16/2013","316","0"
