id:INTEGER,ISBN_13,Title,Author,Price:FLOAT,Publisher,Publication_date,Pages:INTEGER
253,9780385490818,The Handmaid's Tale,Margaret Atwood,9.99,Anchor,03/16/1998,311
254,9781451698855,Doctor Sleep,Stephen King,13.6,Gallery Books,06/10/2014,560
255,9781439153666,The Kitchen House: A Novel,Kathleen Grissom,10.82,Touchstone,02/02/2010,384
256,9780553593716,"A Game of Thrones (A Song of Ice and Fire, Book 1)",George R.R. Martin,6.74,Bantam,03/22/2011,864
257,9781626861749,Uncle John's Canoramic Bathroom Reader,Bathroom Readers' Institute,13.7,Portable Press,10/28/2014,544
258,9781455520640,The Longest Ride,Nicholas Sparks,13.5,Grand Central Publishing,05/06/2014,416
259,9780465082995,The Associated Press Stylebook 2013 (Associated Press Stylebook and Briefing on Media Law),Associated Press,10.99,Basic Books,07/30/2013,496
260,9780156027328,Life of Pi,Yann Martel,10.64,Mariner Books,05/01/2003,326
261,9780345525550,The Language of Flowers: A Novel,Vanessa Diffenbaugh,9.87,Ballantine Books,04/03/2012,352
262,9780345391803,The Hitchhiker's Guide to the Galaxy,Douglas Adams,6,Del Rey,09/27/1995,224
263,9780399169458,Robert B. Parker's Blind Spot (A Jesse Stone Novel),Reed Farrel Coleman,15.79,Putnam Adult,09/09/2014,352
264,9780785814535,Edgar Allan Poe: Complete Tales and Poems,Edgar Allan Poe,7.53,Castle Books,11/29/2009,842
265,9780062340399,Insurrections of the Mind: 100 Years of Politics and Culture in America,Franklin Foer,13.5,Harper Perennial,09/16/2014,608
266,9781451645859,Ordinary Grace: A Novel,William Kent Krueger,11.09,Atria Books,03/04/2014,336
267,9781590525135,Redeeming Love,Francine Rivers,10.07,Multnomah Books,05/09/2005,479
268,9780451467096,Paddle Your Own Canoe: One Man's Fundamentals for Delicious Living,Nick Offerman,10.78,NAL Trade,09/02/2014,352
269,9781451626650,Catch-22: 50th Anniversary Edition,Joseph Heller,10.52,Simon & Schuster,04/05/2011,544
270,9780316376112,Winter Street,Elin Hilderbrand,22.5,"Little, Brown and Company",10/14/2014,256
271,9781452118697,Vader's Little Princess,Jeffrey Brown,8.46,Chronicle Books,04/23/2013,64
272,9780061561016,Short Stories by Jesus: The Enigmatic Parables of a Controversial Rabbi,Amy-Jill Levine,19.25,HarperOne,09/09/2014,320
273,9781414336275,The Third Target,Joel C. Rosenberg,16.19,"Tyndale House Publishers, Inc.",01/06/2015,448
274,9780670844876,The Stinky Cheese Man and Other Fairly Stupid Tales,Jon Scieszka,9.94,Viking Juvenile,10/01/1992,56
275,9780070511132,SPIN Selling,Neil Rackham,18.05,McGraw-Hill,05/01/1988,197
276,9780345547194,The Abyss Beyond Dreams: A Novel of the Commonwealth (Commonwealth: Chronicle of the Fallers),Peter F. Hamilton,18.98,Del Rey,10/21/2014,640
277,9780061957956,The Witch with No Name (Hollows),Kim Harrison,18.89,Harper Voyager,09/09/2014,480
278,9780778316626,The Christmas Bouquet (Chesapeake Shores),Sherryl Woods,10.71,Harlequin MIRA,10/07/2014,288
279,9781594483295,The Brief Wondrous Life of Oscar Wao,Junot Diaz,9.07,Riverhead Trade,09/02/2008,339
280,9780316079921,The Broken Eye (Lightbringer),Brent Weeks,17.3,Orbit,08/26/2014,816
281,9780316206853,The Cuckoo's Calling (Cormoran Strike),Robert Galbraith,16.2,Mulholland Books,04/29/2014,464
282,9781590514634,The Art of Hearing Heartbeats,Jan-Philipp Sendker,8.67,Other Press,01/31/2012,336
283,9780062073488,And Then There Were None,Agatha Christie,6,Harper,03/29/2011,320
284,9780452298255,Coloring for Grown-Ups: The Adult Activity Book,Ryan Hunter,8.05,Plume,10/30/2012,64
285,9780156035217,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,William Goldman,6,Harcourt,10/08/2007,512
286,9781609452339,Those Who Leave and Those Who Stay (Neapolitan Novels),Elena Ferrante,11.39,Europa Editions,09/02/2014,400
287,9780452296299,The Magicians: A Novel (Magicians Trilogy),Lev Grossman,10.39,Plume,05/25/2010,416
288,9780692311967,299 Days: The 43 Colonels (Volume 10),Glen Tate,13.13,Prepper Press,10/18/2014,226
289,9780143124870,A Tale for the Time Being: A Novel,Ruth Ozeki,10.12,Penguin Books,12/31/2013,432
290,9780544173767,The Princess Bride: An Illustrated Edition of S. Morgenstern's Classic Tale of True Love and High Adventure,William Goldman,19.53,Houghton Mifflin Harcourt,11/05/2013,496
291,9780345533661,Defending Jacob: A Novel,William Landay,11.68,Bantam,09/03/2013,448
292,9780385333481,Cat's Cradle: A Novel,Kurt Vonnegut,9.04,Dell Publishing,09/08/1998,304
293,9781250020055,The Perfect Witness: A Novel,Iris Johansen,19.01,St. Martin's Press,09/30/2014,352
294,9780060976255,Understanding Comics: The Invisible Art,Scott McCloud,12.98,William Morrow Paperbacks,04/27/1994,224
295,9780765324443,Hawk (Vlad),Steven Brust,18.62,Tor Books,10/07/2014,320
296,9780743253970,A Separate Peace,John Knowles,8.46,Scribner,09/30/2003,204
297,9780143123620,"Shadow of Night (All Souls Trilogy, Bk 2)",Deborah Harkness,10.11,Penguin Books,05/28/2013,592
298,9781111839017,"Compact Literature: Reading, Reacting, Writing",Laurie G. Kirszner,92.33,Cengage Learning,01/01/2012,1824
299,9780756407919,The Wise Man's Fear: The Kingkiller Chronicle: Day Two,Patrick Rothfuss,6.64,DAW,04/02/2013,1120
300,9780399169151,Insatiable Appetites (Stone Barrington),Stuart Woods,20.47,Putnam Adult,01/06/2015,320
301,9780307744432,The Night Circus,Erin Morgenstern,10.21,Anchor Books,07/03/2012,516
302,9780143125778,The Girl You Left Behind: A Novel,Jojo Moyes,10.12,Penguin Books,06/24/2014,464
303,9781439165652,The Hundred-Foot Journey,Richard C. Morais,10.01,Scribner,08/09/2011,272
304,9780553573428,"A Storm of Swords (A Song of Ice and Fire, Book 3)",George R.R. Martin,6,Bantam,03/04/2003,1216
305,9781400095209,Half of a Yellow Sun,Chimamanda Ngozi Adichie,9.62,Anchor,09/04/2007,543
306,9780307743657,The Shining,Stephen King,7.15,Anchor,06/26/2012,688
307,9780778316510,A Country Christmas: Buffalo Valley\Return to Promise (Heart of Texas),Debbie Macomber,7.19,Harlequin MIRA,10/28/2014,432
308,9781590171998,Stoner (New York Review Books Classics),John Williams,9.45,NYRB Classics,06/20/2006,288
309,9780316246620,Ancillary Justice (Imperial Radch),Ann Leckie,15,Orbit,10/01/2013,416
310,9780307278265,The Lowland (Vintage Contemporaries),Jhumpa Lahiri,10.09,Vintage,06/17/2014,432
311,9781476717128,Act of War: A Thriller,Brad Thor,16.78,Atria/Emily Bestler Books,07/08/2014,368
312,9780425261019,Let's Pretend This Never Happened,Jenny Lawson,10.99,Berkley Trade,03/05/2013,384
313,9780865478107,10:04: A Novel,Ben Lerner,15.81,Faber & Faber,09/02/2014,256
314,9780345528681,The Aviator's Wife: A Novel,Melanie Benjamin,9.46,Bantam,11/26/2013,448
315,9780143119685,A Discovery of Witches: A Novel (All Souls Trilogy),Deborah Harkness,10.87,Penguin Books,12/27/2011,592
316,9781400049622,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,11.39,Broadway Books,09/16/2003,288
317,9780062060563,Before I Go to Sleep: A Novel,S. J. Watson,8.85,Harper Paperbacks,02/07/2012,368
318,9780312330538,Shantaram: A Novel,Gregory David Roberts,9.03,St. Martin's Griffin,09/29/2005,944
319,9781476736846,A Call to Duty (Manticore Ascendant),David Weber,18.63,Baen,10/07/2014,400
320,9781439102817,Still Alice,Lisa Genova,9.52,Gallery Books,01/06/2009,292
321,9780525426585,One Plus One: A Novel,Jojo Moyes,16.77,Pamela Dorman Books,07/01/2014,384
322,9780679723059,What We Talk About When We Talk About Love: Stories,Raymond Carver,8.74,Vintage,06/18/1989,176
323,9780062250711,The Empty Throne: A Novel (Warrior Chronicles),Bernard Cornwell,20.51,Harper,01/06/2015,320
324,9780385538138,Dear Committee Members: A novel,Julie Schumacher,14.51,Doubleday,08/19/2014,192
325,9781250027702,Betrayed: A Rosato & DiNunzio Novel,Lisa Scottoline,17.7,St. Martin's Press,11/25/2014,352
326,9780515156072,"Jason (Anita Blake, Vampire Hunter)",Laurell K. Hamilton,6.47,Jove,12/02/2014,304
327,9780143123231,The Silent Wife: A Novel,A. S. A. Harrison,9.52,Penguin Books,06/25/2013,326
328,9780062365583,Us: A Novel,David Nicholls,18.38,Harper,10/28/2014,416
329,9780061692062,Let Me Be Frank With You: A Frank Bascombe Book,Richard Ford,20.71,Ecco,11/04/2014,256
330,9780486282114,Frankenstein (Dover Thrift Editions),Mary Shelley,3.6,Dover Publications,10/21/1994,166
331,9780399171246,The Assassination Option (A Clandestine Operations Novel),W.E.B. Griffin,20.98,Putnam Adult,12/30/2014,496
332,9781607068181,The Walking Dead Volume 19 TP: March to War,Robert Kirkman,8.92,Image Comics,11/19/2013,136
333,9780679755333,A Raisin in the Sun,Lorraine Hansberry,6,Vintage,11/29/2004,151
334,9780345511522,Tarkin: Star Wars,James Luceno,19.53,LucasBooks,11/04/2014,288
335,9780425259856,Dark Witch (Cousins O'Dwyer),Nora Roberts,9.61,Berkley Trade,10/29/2013,368
336,9780060229351,Harold and the Purple Crayon,Crockett Johnson,11.98,HarperCollins,02/01/2005,64
337,9780140449266,The Count of Monte Cristo (Penguin Classics),Alexandre Dumas père,8.75,Penguin Classics,05/27/2003,1276
338,9780812977172,The All-Girl Filling Station's Last Reunion: A Novel,Fannie Flagg,9.49,Random House Trade Paperbacks,07/29/2014,384
339,9780786275397,The Little Prince,Antoine de Saint-Exupery,10.07,Thorndike Press,04/20/2005,168
340,9780312424091,Housekeeping: A Novel,Marilynne Robinson,10.1,Picador,10/14/2004,219
341,9780375714368,Cutting for Stone,Abraham Verghese,9.66,Vintage Books,01/26/2010,667
342,9780679775430,The Wind-Up Bird Chronicle: A Novel,Haruki Murakami,9.57,Vintage,09/01/1998,607
343,9780393921793,Lincoln's Selected Writings (Norton Critical Editions),Abraham Lincoln,23.49,W. W. Norton & Company,09/11/2014,608
344,9780553392869,A New Dawn: Star Wars,John Jackson Miller,17.71,LucasBooks,09/02/2014,400
345,9780316066525,Infinite Jest,David Foster Wallace,18,Back Bay Books,11/13/2006,1079
346,9780375507250,Cloud Atlas: A Novel,David Mitchell,10.82,Random House Trade Paperbacks,08/17/2004,528
347,9780393080995,"The Immortal Evening: A Legendary Dinner with Keats, Wordsworth, and Lamb",Stanley Plumly,19.11,W. W. Norton & Company,10/20/2014,368
348,9780544309906,The Best American Essays 2014,John Jeremiah Sullivan,9.45,Mariner Books,10/07/2014,272
349,9780486280486,The Scarlet Letter (Dover Thrift Editions),Nathaniel Hawthorne,3.5,Dover Publications,05/02/1994,192
350,9781609451349,The Story of a New Name (Neapolitan Novels),Elena Ferrante,11.39,Europa Editions,09/03/2013,480
351,9780345453747,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,13.35,Del Rey,04/30/2002,832
352,9780394404288,The Prophet (A Borzoi Book),Kahlil Gibran,9.31,Alfred A. Knopf,09/23/1923,96
353,9781594483851,A Thousand Splendid Suns,Khaled Hosseini,10.71,Riverhead Trade,11/25/2008,432
354,9780345530578,The Racketeer: A Novel,John Grisham,6.02,Dell,08/27/2013,400
355,9780671212094,How to Read a Book: The Classic Guide to Intelligent Reading (A Touchstone book),Charles Van Doren,10.25,Touchstone,08/15/1972,426
356,9780451163967,One Flew Over the Cuckoo's Nest (Signet),Ken Kesey,6.64,Signet,02/01/1963,272
357,9780441172719,Dune,Frank Herbert,6.29,Ace,09/01/1990,896
358,9781607067986,The Walking Dead Book 9,Robert Kirkman,24.53,Image Comics,09/17/2013,336
359,9780553277579,The Greatest Salesman in the World,Og Mandino,6,Bantam,01/01/1983,128
360,9780142418475,"Will Grayson, Will Grayson",John Green,6.99,Speak,04/05/2011,310
361,9780316074292,The Luminaries,Eleanor Catton,16.2,Back Bay Books,10/07/2014,864
362,9781476733951,Wool,Hugh Howey,11.22,Simon & Schuster,03/12/2013,528
363,9780756408992,Closer to Home: Book One of Herald Spy (The Herald Spy),Mercedes Lackey,16.41,DAW Hardcover,10/07/2014,368
364,9781449456146,Love & Misadventure,Lang Leav,13.39,Andrews McMeel Publishing,09/17/2013,176
365,9780765362438,"The Ender Quartet Boxed Set: Ender's Game, Speaker for the Dead, Xenocide, Children of the Mind (The Ender Quintet)",Orson Scott Card,20.26,Tor Science Fiction,11/04/2008,1760
366,9781476784328,The Girl Next Door: A Novel,Ruth Rendell,14.94,Scribner,10/07/2014,288
367,9780765327741,Severed Souls (Richard and Kahlan),Terry Goodkind,18.35,Tor Books,08/05/2014,560
368,9781442482845,Rumble,Ellen Hopkins,13.9,Margaret K. McElderry Books,08/26/2014,560
369,9780385535977,Rose Gold: An Easy Rawlins Mystery,Walter Mosley,17.49,Doubleday,09/23/2014,320
370,9780140283297,On the Road,Jack Kerouac,9.32,Penguin Books,06/01/1999,304
371,9781616203313,The Remedy for Love: A Novel,Bill Roorbach,16.3,Algonquin Books,10/14/2014,320
372,9781611099799,When I Found You,Catherine Ryan Hyde,8.97,Lake Union Publishing,04/23/2013,410
373,9781586638443,Hamlet (No Fear Shakespeare),William Shakespeare,5.65,SparkNotes,04/15/2003,352
374,9780393312836,A Clockwork Orange,Anthony Burgess,9.56,W. W. Norton & Company,04/17/1995,213
375,9780393320978,Beowulf: A New Verse Translation (Bilingual Edition),Seamus Heaney,9.98,W. W. Norton & Company,02/17/2001,256
376,9780143113492,In the Woods,Tana French,9.52,Penguin Books,05/27/2008,464
377,9780345548467,A New York Christmas: A Novel,Anne Perry,14.23,Ballantine Books,11/04/2014,176
378,9780679728757,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,9.01,Vintage,05/05/1992,368
379,9780393247909,The Lives of Others,Neel Mukherjee,20.31,W. W. Norton & Company,10/01/2014,528
380,9780140067477,The Tao of Pooh,Benjamin Hoff,8.18,Penguin Books,07/28/1983,158
381,9780140186390,East of Eden (Penguin Twentieth Century Classics),John Steinbeck,9.6,Penguin Classics,10/01/1992,640
382,9780062312464,Keep Me Safe: A Slow Burn Novel (Slow Burn Novels),Maya Banks,10.93,Avon,10/07/2014,304
383,9781938073885,A Load of Hooey (Odenkirk Memorial Library),Bob Odenkirk,14.53,McSweeney's,10/07/2014,112
384,9780062271600,To Dwell in Darkness: A Novel (Duncan Kincaid/Gemma James Novels),Deborah Crombie,16.6,William Morrow,09/23/2014,336
385,9781631060014,The Complete Fiction of H.P. Lovecraft (Knickerbocker Classics),H P Lovecraft,21.88,Race Point Publishing,10/27/2014,1112
386,9780553328257,The Complete Sherlock Holmes: All 4 Novels and 56 Short Stories,Sir Arthur Conan Doyle,8.41,Bantam Classics,10/01/1986,944
387,9781452133218,Bounty Hunter Code: From The Files of Boba Fett (Star Wars),Daniel Wallace,12.87,Chronicle Books,08/19/2014,160
388,9780307947307,The Stand,Stephen King,12.43,Anchor,08/07/2012,1200
389,9780812971835,Olive Kitteridge,Elizabeth Strout,8.48,Random House Trade Paperbacks,09/30/2008,320
390,9780449213940,All Quiet on the Western Front,Erich Maria Remarque,6,Ballantine Books,03/12/1987,304
391,9781250034519,Mightier Than the Sword (The Clifton Chronicles),Jeffrey Archer,17.27,St. Martin's Press,02/24/2015,400
392,9780062311078,Natchez Burning: A Novel (Penn Cage),Greg Iles,19.59,William Morrow,04/29/2014,800
393,9780425273043,Bless Her Dead Little Heart (A Southern Ladies Mystery),Miranda James,5.78,Berkley,10/07/2014,304
394,9781612183954,Pines (The Wayward Pines Trilogy Book 1),Blake Crouch,11.99,Thomas & Mercer,08/21/2012,320
395,9780399173349,Tom Clancy Support and Defend (A Campus Novel),Mark Greaney,20.26,Putnam Adult,07/22/2014,512
396,9780061928178,Beautiful Ruins: A Novel,Jess Walter,9.85,Harper Perennial,04/02/2013,337
397,9780451414717,A Midwinter's Tail: A Magical Cats Mystery,Sofie Kelly,6,Signet,10/07/2014,336
398,9780394800899,The Sneetches and Other Stories,Dr. Seuss,10.06,Random House,08/12/1961,72
399,9780062511409,El Alquimista: Una Fabula Para Seguir Tus Suenos,Paulo Coelho,10,Rayo,01/22/2002,192
400,9780060652951,The Great Divorce,C. S. Lewis,7.9,HarperOne,03/03/2009,160
401,9780316246651,Ancillary Sword (Imperial Radch),Ann Leckie,14.4,Orbit,10/07/2014,400
402,9780425276792,Tonight and Always,Nora Roberts,8.22,Berkley Trade,08/05/2014,304
403,9780316219280,The Everything Store: Jeff Bezos and the Age of Amazon,Brad Stone,9.89,Back Bay Books,08/12/2014,416
404,9780062365446,The Drop,Dennis Lehane,10.53,William Morrow Paperbacks,09/02/2014,224
405,9780060574215,"Men Are from Mars, Women Are from Venus: The Classic Guide to Understanding the Opposite Sex",John Gray,12.38,Harper Paperbacks,04/03/2012,368
406,9781594632785,The Good Lord Bird,James McBride,10.12,Riverhead Trade,08/05/2014,480
407,9781481845700,Metro 2033: First U.S. English edition (METRO by Dmitry Glukhovsky),Dmitry Glukhovsky,17.05,CreateSpace Independent Publishing Platform,01/17/2013,460
408,9780312429980,Wolf Hall,Hilary Mantel,9.07,Picador,08/31/2010,604
409,9780679785897,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,Hunter S. Thompson,8.44,Vintage,05/12/1998,204
410,9780399168222,Dick Francis's Damage,Felix Francis,18.75,Putnam Adult,10/07/2014,400
411,9780062509598,"The Essential Rumi, New Expanded Edition",John Moyne,9.65,HarperOne,05/28/2004,416
412,9781452102276,Star Wars: The Jedi Path,Daniel Wallace,11.27,Chronicle Books,09/07/2011,160
413,9780451169518,It,Stephen King,8.99,Signet,08/07/1987,1104
414,9781616991289,The Unofficial Harry Potter Spellbook: The Wand Chooses the Wizard,Duncan Levy,19.26,THINKaha,09/11/2013,114
415,9780316230070,So We Read On: How The Great Gatsby Came to Be and Why It Endures,Maureen Corrigan,23.4,"Little, Brown and Company",09/09/2014,352
416,9781400078776,Never Let Me Go,Kazuo Ishiguro,9.01,Vintage,03/14/2006,288
417,9780345404473,Do Androids Dream of Electric Sheep?,Philip K. Dick,9.75,Del Rey,05/28/1996,256
418,9780812983456,The Unlikely Pilgrimage of Harold Fry: A Novel,Rachel Joyce,9,Random House Trade Paperbacks,03/26/2013,384
419,9781419705649,"The Adventure Time Encyclopaedia (Encyclopedia): Inhabitants, Lore, Spells, and Ancient Crypt Warnings of the Land of Ooo Circa 19.56 B.G.E. - 501 A.G.E.",Martin Olson,11.27,Harry N. Abrams,07/22/2013,160
420,9781594632341,The Interestings: A Novel,Meg Wolitzer,12.53,Riverhead Trade,03/25/2014,560
421,9780345409874,Women Who Run with the Wolves,Clarissa Pinkola Estés,5.16,Ballantine Books,11/27/1996,608
422,9781932907360,"The Writers Journey: Mythic Structure for Writers, 3rd Edition",Christopher Vogler,14.74,Michael Wiese Productions,11/01/2007,300
423,9781401230067,"John Constantine, Hellblazer, Vol. 1: Original Sins",Jamie Delano,12.08,Vertigo,03/08/2011,304
424,9780062341624,I Heart My Little A-Holes: A bunch of holy-crap moments no one ever told you about parenting,Karen Alpert,12.89,William Morrow,04/08/2014,304
425,9781250024053,When I Was a Child I Read Books: Essays,Marilynne Robinson,10.01,Picador,01/29/2013,224
426,9780525954026,The Marco Effect: A Department Q Novel,Jussi Adler-Olsen,16.06,Dutton Adult,09/09/2014,496
427,9780515153651,Killing Floor (Jack Reacher),Lee Child,5.99,Jove,10/30/2012,560
428,9781607066873,"The Walking Dead, Vol. 18",Robert Kirkman,10.39,Image Comics,06/18/2013,136
429,9780307346612,World War Z: An Oral History of the Zombie War,Max Brooks,11.42,Three Rivers Press,10/16/2007,342
